alder,tilflytningskommune,fraflytningskommune,årstal,værdi_m,værdi_k
30-34 år,København,Vallensbæk,2012,14,10
30-34 år,København,Vallensbæk,2013,19,9
30-34 år,København,Vallensbæk,2014,13,9
30-34 år,København,Vallensbæk,2015,20,9
30-34 år,København,Vallensbæk,2016,18,16
30-34 år,København,Vallensbæk,2017,14,15
30-34 år,København,Allerød,2006,11,5
30-34 år,København,Allerød,2007,6,4
30-34 år,København,Allerød,2008,13,5
30-34 år,København,Allerød,2009,6,6
30-34 år,København,Allerød,2010,14,4
30-34 år,København,Allerød,2011,5,5
30-34 år,København,Allerød,2012,11,6
30-34 år,København,Allerød,2013,10,3
30-34 år,København,Allerød,2014,8,6
30-34 år,København,Allerød,2015,14,7
30-34 år,København,Allerød,2016,4,6
30-34 år,København,Allerød,2017,18,9
30-34 år,København,Egedal,2006,26,16
30-34 år,København,Egedal,2007,25,16
30-34 år,København,Egedal,2008,16,9
30-34 år,København,Egedal,2009,18,16
30-34 år,København,Egedal,2010,16,12
30-34 år,København,Egedal,2011,17,14
30-34 år,København,Egedal,2012,9,10
30-34 år,København,Egedal,2013,16,9
30-34 år,København,Egedal,2014,21,13
30-34 år,København,Egedal,2015,17,13
30-34 år,København,Egedal,2016,13,17
30-34 år,København,Egedal,2017,19,20
30-34 år,København,Fredensborg,2006,19,13
30-34 år,København,Fredensborg,2007,24,9
30-34 år,København,Fredensborg,2008,27,15
30-34 år,København,Fredensborg,2009,18,12
30-34 år,København,Fredensborg,2010,15,15
30-34 år,København,Fredensborg,2011,17,9
30-34 år,København,Fredensborg,2012,33,18
30-34 år,København,Fredensborg,2013,19,11
30-34 år,København,Fredensborg,2014,25,19
30-34 år,København,Fredensborg,2015,21,14
30-34 år,København,Fredensborg,2016,34,20
30-34 år,København,Fredensborg,2017,18,12
30-34 år,København,Frederikssund,2006,19,12
30-34 år,København,Frederikssund,2007,12,11
30-34 år,København,Frederikssund,2008,13,6
30-34 år,København,Frederikssund,2009,16,10
30-34 år,København,Frederikssund,2010,14,11
30-34 år,København,Frederikssund,2011,22,8
30-34 år,København,Frederikssund,2012,12,10
30-34 år,København,Frederikssund,2013,17,8
30-34 år,København,Frederikssund,2014,20,9
30-34 år,København,Frederikssund,2015,16,15
30-34 år,København,Frederikssund,2016,9,12
30-34 år,København,Frederikssund,2017,15,11
30-34 år,København,Furesø,2006,25,13
30-34 år,København,Furesø,2007,20,15
30-34 år,København,Furesø,2008,29,21
30-34 år,København,Furesø,2009,25,15
30-34 år,København,Furesø,2010,23,20
30-34 år,København,Furesø,2011,17,13
30-34 år,København,Furesø,2012,32,20
30-34 år,København,Furesø,2013,21,16
30-34 år,København,Furesø,2014,25,13
30-34 år,København,Furesø,2015,18,18
30-34 år,København,Furesø,2016,38,18
30-34 år,København,Furesø,2017,34,23
30-34 år,København,Gribskov,2006,10,10
30-34 år,København,Gribskov,2007,19,15
30-34 år,København,Gribskov,2008,12,8
30-34 år,København,Gribskov,2009,11,5
30-34 år,København,Gribskov,2010,18,10
30-34 år,København,Gribskov,2011,16,9
30-34 år,København,Gribskov,2012,13,14
30-34 år,København,Gribskov,2013,14,13
30-34 år,København,Gribskov,2014,17,9
30-34 år,København,Gribskov,2015,18,13
30-34 år,København,Gribskov,2016,20,9
30-34 år,København,Gribskov,2017,23,16
30-34 år,København,Halsnæs,2006,8,11
30-34 år,København,Halsnæs,2007,8,7
30-34 år,København,Halsnæs,2008,8,6
30-34 år,København,Halsnæs,2009,10,2
30-34 år,København,Halsnæs,2010,5,2
30-34 år,København,Halsnæs,2011,12,10
30-34 år,København,Halsnæs,2012,8,5
30-34 år,København,Halsnæs,2013,14,10
30-34 år,København,Halsnæs,2014,10,6
30-34 år,København,Halsnæs,2015,15,9
30-34 år,København,Halsnæs,2016,8,4
30-34 år,København,Halsnæs,2017,11,8
30-34 år,København,Helsingør,2006,30,26
30-34 år,København,Helsingør,2007,28,20
30-34 år,København,Helsingør,2008,38,23
30-34 år,København,Helsingør,2009,31,21
30-34 år,København,Helsingør,2010,20,21
30-34 år,København,Helsingør,2011,19,15
30-34 år,København,Helsingør,2012,27,22
30-34 år,København,Helsingør,2013,27,19
30-34 år,København,Helsingør,2014,22,19
30-34 år,København,Helsingør,2015,34,26
30-34 år,København,Helsingør,2016,26,21
30-34 år,København,Helsingør,2017,44,25
30-34 år,København,Hillerød,2006,27,11
30-34 år,København,Hillerød,2007,20,24
30-34 år,København,Hillerød,2008,14,17
30-34 år,København,Hillerød,2009,21,18
30-34 år,København,Hillerød,2010,17,19
30-34 år,København,Hillerød,2011,26,10
30-34 år,København,Hillerød,2012,20,16
30-34 år,København,Hillerød,2013,17,15
30-34 år,København,Hillerød,2014,22,14
30-34 år,København,Hillerød,2015,22,22
30-34 år,København,Hillerød,2016,32,24
30-34 år,København,Hillerød,2017,39,18
30-34 år,København,Hørsholm,2006,13,12
30-34 år,København,Hørsholm,2007,10,11
30-34 år,København,Hørsholm,2008,14,8
30-34 år,København,Hørsholm,2009,12,10
30-34 år,København,Hørsholm,2010,12,10
30-34 år,København,Hørsholm,2011,19,8
30-34 år,København,Hørsholm,2012,12,15
30-34 år,København,Hørsholm,2013,10,9
30-34 år,København,Hørsholm,2014,15,17
30-34 år,København,Hørsholm,2015,8,10
30-34 år,København,Hørsholm,2016,14,14
30-34 år,København,Hørsholm,2017,14,11
30-34 år,København,Rudersdal,2006,41,26
30-34 år,København,Rudersdal,2007,37,18
30-34 år,København,Rudersdal,2008,35,21
30-34 år,København,Rudersdal,2009,36,25
30-34 år,København,Rudersdal,2010,35,25
30-34 år,København,Rudersdal,2011,34,23
30-34 år,København,Rudersdal,2012,38,29
30-34 år,København,Rudersdal,2013,35,28
30-34 år,København,Rudersdal,2014,43,33
30-34 år,København,Rudersdal,2015,41,12
30-34 år,København,Rudersdal,2016,35,26
30-34 år,København,Rudersdal,2017,35,29
30-34 år,København,Bornholm,2006,13,11
30-34 år,København,Bornholm,2007,8,8
30-34 år,København,Bornholm,2008,11,10
30-34 år,København,Bornholm,2009,12,12
30-34 år,København,Bornholm,2010,10,6
30-34 år,København,Bornholm,2011,13,5
30-34 år,København,Bornholm,2012,12,5
30-34 år,København,Bornholm,2013,12,8
30-34 år,København,Bornholm,2014,11,9
30-34 år,København,Bornholm,2015,12,6
30-34 år,København,Bornholm,2016,17,9
30-34 år,København,Bornholm,2017,9,1
30-34 år,København,Christiansø,2006,0,0
30-34 år,København,Christiansø,2007,0,0
30-34 år,København,Christiansø,2008,0,0
30-34 år,København,Christiansø,2009,0,0
30-34 år,København,Christiansø,2010,0,0
30-34 år,København,Christiansø,2011,0,0
30-34 år,København,Christiansø,2012,0,0
30-34 år,København,Christiansø,2013,0,0
30-34 år,København,Christiansø,2014,0,0
30-34 år,København,Christiansø,2015,0,0
30-34 år,København,Christiansø,2016,0,0
30-34 år,København,Christiansø,2017,0,0
30-34 år,København,Greve,2006,26,24
30-34 år,København,Greve,2007,31,16
30-34 år,København,Greve,2008,24,30
30-34 år,København,Greve,2009,31,13
30-34 år,København,Greve,2010,24,13
30-34 år,København,Greve,2011,9,9
30-34 år,København,Greve,2012,26,15
30-34 år,København,Greve,2013,20,15
30-34 år,København,Greve,2014,26,11
30-34 år,København,Greve,2015,25,12
30-34 år,København,Greve,2016,28,23
30-34 år,København,Greve,2017,23,16
30-34 år,København,Køge,2006,27,12
30-34 år,København,Køge,2007,23,16
30-34 år,København,Køge,2008,17,12
30-34 år,København,Køge,2009,20,19
30-34 år,København,Køge,2010,19,18
30-34 år,København,Køge,2011,18,22
30-34 år,København,Køge,2012,17,21
30-34 år,København,Køge,2013,23,13
30-34 år,København,Køge,2014,26,23
30-34 år,København,Køge,2015,19,14
30-34 år,København,Køge,2016,30,12
30-34 år,København,Køge,2017,18,15
30-34 år,København,Lejre,2006,6,8
30-34 år,København,Lejre,2007,11,6
30-34 år,København,Lejre,2008,9,6
30-34 år,København,Lejre,2009,7,3
30-34 år,København,Lejre,2010,9,0
30-34 år,København,Lejre,2011,7,2
30-34 år,København,Lejre,2012,8,7
30-34 år,København,Lejre,2013,8,2
30-34 år,København,Lejre,2014,12,5
30-34 år,København,Lejre,2015,7,7
30-34 år,København,Lejre,2016,10,10
30-34 år,København,Lejre,2017,9,8
30-34 år,København,Roskilde,2006,59,27
30-34 år,København,Roskilde,2007,48,36
30-34 år,København,Roskilde,2008,44,34
30-34 år,København,Roskilde,2009,45,32
30-34 år,København,Roskilde,2010,38,36
30-34 år,København,Roskilde,2011,52,31
30-34 år,København,Roskilde,2012,40,29
30-34 år,København,Roskilde,2013,51,45
30-34 år,København,Roskilde,2014,43,31
30-34 år,København,Roskilde,2015,40,29
30-34 år,København,Roskilde,2016,49,38
30-34 år,København,Roskilde,2017,63,31
30-34 år,København,Solrød,2006,13,13
30-34 år,København,Solrød,2007,10,5
30-34 år,København,Solrød,2008,9,6
30-34 år,København,Solrød,2009,7,4
30-34 år,København,Solrød,2010,11,7
30-34 år,København,Solrød,2011,4,2
30-34 år,København,Solrød,2012,12,6
30-34 år,København,Solrød,2013,7,8
30-34 år,København,Solrød,2014,8,12
30-34 år,København,Solrød,2015,8,5
30-34 år,København,Solrød,2016,9,7
30-34 år,København,Solrød,2017,9,7
30-34 år,København,Faxe,2006,12,6
30-34 år,København,Faxe,2007,10,8
30-34 år,København,Faxe,2008,9,7
30-34 år,København,Faxe,2009,7,4
30-34 år,København,Faxe,2010,8,10
30-34 år,København,Faxe,2011,8,4
30-34 år,København,Faxe,2012,10,4
30-34 år,København,Faxe,2013,12,7
30-34 år,København,Faxe,2014,8,1
30-34 år,København,Faxe,2015,9,6
30-34 år,København,Faxe,2016,15,7
30-34 år,København,Faxe,2017,8,7
30-34 år,København,Guldborgsund,2006,19,13
30-34 år,København,Guldborgsund,2007,15,16
30-34 år,København,Guldborgsund,2008,23,2
30-34 år,København,Guldborgsund,2009,20,11
30-34 år,København,Guldborgsund,2010,10,10
30-34 år,København,Guldborgsund,2011,19,15
30-34 år,København,Guldborgsund,2012,20,18
30-34 år,København,Guldborgsund,2013,13,8
30-34 år,København,Guldborgsund,2014,20,7
30-34 år,København,Guldborgsund,2015,25,9
30-34 år,København,Guldborgsund,2016,23,8
30-34 år,København,Guldborgsund,2017,14,11
30-34 år,København,Holbæk,2006,34,24
30-34 år,København,Holbæk,2007,29,15
30-34 år,København,Holbæk,2008,12,14
30-34 år,København,Holbæk,2009,25,20
30-34 år,København,Holbæk,2010,27,17
30-34 år,København,Holbæk,2011,23,16
30-34 år,København,Holbæk,2012,25,19
30-34 år,København,Holbæk,2013,20,14
30-34 år,København,Holbæk,2014,21,9
30-34 år,København,Holbæk,2015,27,18
30-34 år,København,Holbæk,2016,20,19
30-34 år,København,Holbæk,2017,16,17
30-34 år,København,Kalundborg,2006,8,4
30-34 år,København,Kalundborg,2007,14,5
30-34 år,København,Kalundborg,2008,18,3
30-34 år,København,Kalundborg,2009,11,9
30-34 år,København,Kalundborg,2010,9,6
30-34 år,København,Kalundborg,2011,9,7
30-34 år,København,Kalundborg,2012,10,4
30-34 år,København,Kalundborg,2013,9,5
30-34 år,København,Kalundborg,2014,12,8
30-34 år,København,Kalundborg,2015,11,9
30-34 år,København,Kalundborg,2016,10,5
30-34 år,København,Kalundborg,2017,14,10
30-34 år,København,Lolland,2006,14,7
30-34 år,København,Lolland,2007,17,7
30-34 år,København,Lolland,2008,14,8
30-34 år,København,Lolland,2009,18,7
30-34 år,København,Lolland,2010,12,7
30-34 år,København,Lolland,2011,16,3
30-34 år,København,Lolland,2012,6,5
30-34 år,København,Lolland,2013,3,11
30-34 år,København,Lolland,2014,5,5
30-34 år,København,Lolland,2015,13,3
30-34 år,København,Lolland,2016,8,7
30-34 år,København,Lolland,2017,10,1
30-34 år,København,Næstved,2006,17,13
30-34 år,København,Næstved,2007,25,20
30-34 år,København,Næstved,2008,26,20
30-34 år,København,Næstved,2009,21,12
30-34 år,København,Næstved,2010,26,19
30-34 år,København,Næstved,2011,16,23
30-34 år,København,Næstved,2012,26,18
30-34 år,København,Næstved,2013,16,13
30-34 år,København,Næstved,2014,25,15
30-34 år,København,Næstved,2015,29,21
30-34 år,København,Næstved,2016,25,13
30-34 år,København,Næstved,2017,23,15
30-34 år,København,Odsherred,2006,13,8
30-34 år,København,Odsherred,2007,8,8
30-34 år,København,Odsherred,2008,10,4
30-34 år,København,Odsherred,2009,7,3
30-34 år,København,Odsherred,2010,12,2
30-34 år,København,Odsherred,2011,7,4
30-34 år,København,Odsherred,2012,14,4
30-34 år,København,Odsherred,2013,10,3
30-34 år,København,Odsherred,2014,7,6
30-34 år,København,Odsherred,2015,9,9
30-34 år,København,Odsherred,2016,5,5
30-34 år,København,Odsherred,2017,9,7
30-34 år,København,Ringsted,2006,6,9
30-34 år,København,Ringsted,2007,8,6
30-34 år,København,Ringsted,2008,15,6
30-34 år,København,Ringsted,2009,13,11
30-34 år,København,Ringsted,2010,11,8
30-34 år,København,Ringsted,2011,14,11
30-34 år,København,Ringsted,2012,6,4
30-34 år,København,Ringsted,2013,15,7
30-34 år,København,Ringsted,2014,8,6
30-34 år,København,Ringsted,2015,11,7
30-34 år,København,Ringsted,2016,9,7
30-34 år,København,Ringsted,2017,15,12
30-34 år,København,Slagelse,2006,18,12
30-34 år,København,Slagelse,2007,26,15
30-34 år,København,Slagelse,2008,25,16
30-34 år,København,Slagelse,2009,26,18
30-34 år,København,Slagelse,2010,36,19
30-34 år,København,Slagelse,2011,26,18
30-34 år,København,Slagelse,2012,22,12
30-34 år,København,Slagelse,2013,26,18
30-34 år,København,Slagelse,2014,21,10
30-34 år,København,Slagelse,2015,26,12
30-34 år,København,Slagelse,2016,36,11
30-34 år,København,Slagelse,2017,40,18
30-34 år,København,Sorø,2006,9,6
30-34 år,København,Sorø,2007,9,6
30-34 år,København,Sorø,2008,8,6
30-34 år,København,Sorø,2009,9,3
30-34 år,København,Sorø,2010,8,10
30-34 år,København,Sorø,2011,13,5
30-34 år,København,Sorø,2012,6,4
30-34 år,København,Sorø,2013,6,1
30-34 år,København,Sorø,2014,12,6
30-34 år,København,Sorø,2015,8,2
30-34 år,København,Sorø,2016,10,2
30-34 år,København,Sorø,2017,6,4
30-34 år,København,Stevns,2006,12,2
30-34 år,København,Stevns,2007,9,1
30-34 år,København,Stevns,2008,6,3
30-34 år,København,Stevns,2009,4,4
30-34 år,København,Stevns,2010,5,4
30-34 år,København,Stevns,2011,10,7
30-34 år,København,Stevns,2012,3,6
30-34 år,København,Stevns,2013,7,2
30-34 år,København,Stevns,2014,10,6
30-34 år,København,Stevns,2015,8,4
30-34 år,København,Stevns,2016,9,4
30-34 år,København,Stevns,2017,9,5
30-34 år,København,Vordingborg,2006,15,7
30-34 år,København,Vordingborg,2007,10,8
30-34 år,København,Vordingborg,2008,12,6
30-34 år,København,Vordingborg,2009,17,14
30-34 år,København,Vordingborg,2010,13,6
30-34 år,København,Vordingborg,2011,19,9
30-34 år,København,Vordingborg,2012,14,11
30-34 år,København,Vordingborg,2013,11,12
30-34 år,København,Vordingborg,2014,13,6
30-34 år,København,Vordingborg,2015,13,6
30-34 år,København,Vordingborg,2016,21,10
30-34 år,København,Vordingborg,2017,8,7
30-34 år,København,Assens,2006,4,5
30-34 år,København,Assens,2007,1,2
30-34 år,København,Assens,2008,5,1
30-34 år,København,Assens,2009,5,2
30-34 år,København,Assens,2010,1,1
30-34 år,København,Assens,2011,1,2
30-34 år,København,Assens,2012,1,1
30-34 år,København,Assens,2013,3,3
30-34 år,København,Assens,2014,0,4
30-34 år,København,Assens,2015,4,2
30-34 år,København,Assens,2016,3,2
30-34 år,København,Assens,2017,3,1
30-34 år,København,Faaborg-Midtfyn,2006,3,2
30-34 år,København,Faaborg-Midtfyn,2007,3,2
30-34 år,København,Faaborg-Midtfyn,2008,4,2
30-34 år,København,Faaborg-Midtfyn,2009,0,2
30-34 år,København,Faaborg-Midtfyn,2010,3,3
30-34 år,København,Faaborg-Midtfyn,2011,3,0
30-34 år,København,Faaborg-Midtfyn,2012,5,2
30-34 år,København,Faaborg-Midtfyn,2013,5,2
30-34 år,København,Faaborg-Midtfyn,2014,3,1
30-34 år,København,Faaborg-Midtfyn,2015,6,1
30-34 år,København,Faaborg-Midtfyn,2016,5,4
30-34 år,København,Faaborg-Midtfyn,2017,3,4
30-34 år,København,Kerteminde,2006,1,1
30-34 år,København,Kerteminde,2007,1,0
30-34 år,København,Kerteminde,2008,1,2
30-34 år,København,Kerteminde,2009,1,2
30-34 år,København,Kerteminde,2010,0,0
30-34 år,København,Kerteminde,2011,2,3
30-34 år,København,Kerteminde,2012,3,1
30-34 år,København,Kerteminde,2013,0,4
30-34 år,København,Kerteminde,2014,4,0
30-34 år,København,Kerteminde,2015,1,0
30-34 år,København,Kerteminde,2016,2,2
30-34 år,København,Kerteminde,2017,2,3
30-34 år,København,Langeland,2006,1,2
30-34 år,København,Langeland,2007,2,1
30-34 år,København,Langeland,2008,3,2
30-34 år,København,Langeland,2009,0,0
30-34 år,København,Langeland,2010,1,0
30-34 år,København,Langeland,2011,0,1
30-34 år,København,Langeland,2012,1,0
30-34 år,København,Langeland,2013,4,0
30-34 år,København,Langeland,2014,2,2
30-34 år,København,Langeland,2015,0,0
30-34 år,København,Langeland,2016,1,1
30-34 år,København,Langeland,2017,1,0
30-34 år,København,Middelfart,2006,2,3
30-34 år,København,Middelfart,2007,1,2
30-34 år,København,Middelfart,2008,7,2
30-34 år,København,Middelfart,2009,5,3
30-34 år,København,Middelfart,2010,7,0
30-34 år,København,Middelfart,2011,1,0
30-34 år,København,Middelfart,2012,4,3
30-34 år,København,Middelfart,2013,3,1
30-34 år,København,Middelfart,2014,4,1
30-34 år,København,Middelfart,2015,4,6
30-34 år,København,Middelfart,2016,4,2
30-34 år,København,Middelfart,2017,3,4
30-34 år,København,Nordfyns,2006,0,3
30-34 år,København,Nordfyns,2007,4,1
30-34 år,København,Nordfyns,2008,5,1
30-34 år,København,Nordfyns,2009,1,2
30-34 år,København,Nordfyns,2010,0,4
30-34 år,København,Nordfyns,2011,0,0
30-34 år,København,Nordfyns,2012,2,3
30-34 år,København,Nordfyns,2013,1,0
30-34 år,København,Nordfyns,2014,1,0
30-34 år,København,Nordfyns,2015,3,0
30-34 år,København,Nordfyns,2016,0,2
30-34 år,København,Nordfyns,2017,3,1
30-34 år,København,Nyborg,2006,3,2
30-34 år,København,Nyborg,2007,7,1
30-34 år,København,Nyborg,2008,2,3
30-34 år,København,Nyborg,2009,3,4
30-34 år,København,Nyborg,2010,6,4
30-34 år,København,Nyborg,2011,5,2
30-34 år,København,Nyborg,2012,5,2
30-34 år,København,Nyborg,2013,4,4
30-34 år,København,Nyborg,2014,1,1
30-34 år,København,Nyborg,2015,5,4
30-34 år,København,Nyborg,2016,2,3
30-34 år,København,Nyborg,2017,2,1
30-34 år,København,Odense,2006,66,45
30-34 år,København,Odense,2007,62,63
30-34 år,København,Odense,2008,60,57
30-34 år,København,Odense,2009,64,53
30-34 år,København,Odense,2010,62,48
30-34 år,København,Odense,2011,64,60
30-34 år,København,Odense,2012,67,49
30-34 år,København,Odense,2013,52,46
30-34 år,København,Odense,2014,72,56
30-34 år,København,Odense,2015,61,56
30-34 år,København,Odense,2016,58,53
30-34 år,København,Odense,2017,72,37
30-34 år,København,Svendborg,2006,18,8
30-34 år,København,Svendborg,2007,24,8
30-34 år,København,Svendborg,2008,12,5
30-34 år,København,Svendborg,2009,15,11
30-34 år,København,Svendborg,2010,18,8
30-34 år,København,Svendborg,2011,21,7
30-34 år,København,Svendborg,2012,13,6
30-34 år,København,Svendborg,2013,13,7
30-34 år,København,Svendborg,2014,8,5
30-34 år,København,Svendborg,2015,10,13
30-34 år,København,Svendborg,2016,4,3
30-34 år,København,Svendborg,2017,15,5
30-34 år,København,Ærø,2006,1,0
30-34 år,København,Ærø,2007,3,0
30-34 år,København,Ærø,2008,2,1
30-34 år,København,Ærø,2009,0,1
30-34 år,København,Ærø,2010,0,0
30-34 år,København,Ærø,2011,3,0
30-34 år,København,Ærø,2012,2,2
30-34 år,København,Ærø,2013,1,2
30-34 år,København,Ærø,2014,2,0
30-34 år,København,Ærø,2015,3,1
30-34 år,København,Ærø,2016,1,0
30-34 år,København,Ærø,2017,5,2
30-34 år,København,Billund,2006,3,1
30-34 år,København,Billund,2007,0,1
30-34 år,København,Billund,2008,1,0
30-34 år,København,Billund,2009,3,0
30-34 år,København,Billund,2010,2,0
30-34 år,København,Billund,2011,5,2
30-34 år,København,Billund,2012,0,2
30-34 år,København,Billund,2013,1,1
30-34 år,København,Billund,2014,1,0
30-34 år,København,Billund,2015,0,1
30-34 år,København,Billund,2016,3,1
30-34 år,København,Billund,2017,2,0
30-34 år,København,Esbjerg,2006,27,15
30-34 år,København,Esbjerg,2007,17,9
30-34 år,København,Esbjerg,2008,21,19
30-34 år,København,Esbjerg,2009,18,4
30-34 år,København,Esbjerg,2010,14,9
30-34 år,København,Esbjerg,2011,12,14
30-34 år,København,Esbjerg,2012,17,16
30-34 år,København,Esbjerg,2013,17,13
30-34 år,København,Esbjerg,2014,22,7
30-34 år,København,Esbjerg,2015,13,15
30-34 år,København,Esbjerg,2016,19,13
30-34 år,København,Esbjerg,2017,19,16
30-34 år,København,Fanø,2006,0,0
30-34 år,København,Fanø,2007,0,0
30-34 år,København,Fanø,2008,0,0
30-34 år,København,Fanø,2009,3,0
30-34 år,København,Fanø,2010,1,1
30-34 år,København,Fanø,2011,1,0
30-34 år,København,Fanø,2012,0,1
30-34 år,København,Fanø,2013,1,0
30-34 år,København,Fanø,2014,0,1
30-34 år,København,Fanø,2015,0,1
30-34 år,København,Fanø,2016,0,0
30-34 år,København,Fanø,2017,0,0
30-34 år,København,Fredericia,2006,9,5
30-34 år,København,Fredericia,2007,6,2
30-34 år,København,Fredericia,2008,5,1
30-34 år,København,Fredericia,2009,6,6
30-34 år,København,Fredericia,2010,7,4
30-34 år,København,Fredericia,2011,3,6
30-34 år,København,Fredericia,2012,9,6
30-34 år,København,Fredericia,2013,4,3
30-34 år,København,Fredericia,2014,13,5
30-34 år,København,Fredericia,2015,8,1
30-34 år,København,Fredericia,2016,6,5
30-34 år,København,Fredericia,2017,4,3
30-34 år,København,Haderslev,2006,5,2
30-34 år,København,Haderslev,2007,3,1
30-34 år,København,Haderslev,2008,5,4
