alder,tilflytningskommune,fraflytningskommune,årstal,værdi_m,værdi_k
25-29 år,Middelfart,København,2007,13,9
25-29 år,Middelfart,København,2008,3,7
25-29 år,Middelfart,København,2009,5,5
25-29 år,Middelfart,København,2010,7,9
25-29 år,Middelfart,København,2011,5,6
25-29 år,Middelfart,København,2012,3,5
25-29 år,Middelfart,København,2013,5,9
25-29 år,Middelfart,København,2014,10,11
25-29 år,Middelfart,København,2015,4,6
25-29 år,Middelfart,København,2016,7,10
25-29 år,Middelfart,København,2017,5,5
25-29 år,Nordfyns,København,2006,3,5
25-29 år,Nordfyns,København,2007,7,5
25-29 år,Nordfyns,København,2008,5,2
25-29 år,Nordfyns,København,2009,1,5
25-29 år,Nordfyns,København,2010,1,6
25-29 år,Nordfyns,København,2011,1,2
25-29 år,Nordfyns,København,2012,0,5
25-29 år,Nordfyns,København,2013,3,2
25-29 år,Nordfyns,København,2014,2,2
25-29 år,Nordfyns,København,2015,3,5
25-29 år,Nordfyns,København,2016,4,5
25-29 år,Nordfyns,København,2017,8,8
25-29 år,Nyborg,København,2006,7,10
25-29 år,Nyborg,København,2007,4,11
25-29 år,Nyborg,København,2008,8,11
25-29 år,Nyborg,København,2009,6,9
25-29 år,Nyborg,København,2010,3,7
25-29 år,Nyborg,København,2011,11,12
25-29 år,Nyborg,København,2012,6,3
25-29 år,Nyborg,København,2013,6,9
25-29 år,Nyborg,København,2014,8,6
25-29 år,Nyborg,København,2015,8,13
25-29 år,Nyborg,København,2016,9,14
25-29 år,Nyborg,København,2017,4,10
25-29 år,Odense,København,2006,89,83
25-29 år,Odense,København,2007,74,86
25-29 år,Odense,København,2008,90,85
25-29 år,Odense,København,2009,78,87
25-29 år,Odense,København,2010,88,74
25-29 år,Odense,København,2011,75,67
25-29 år,Odense,København,2012,76,90
25-29 år,Odense,København,2013,81,98
25-29 år,Odense,København,2014,87,101
25-29 år,Odense,København,2015,109,103
25-29 år,Odense,København,2016,119,121
25-29 år,Odense,København,2017,111,120
25-29 år,Svendborg,København,2006,28,28
25-29 år,Svendborg,København,2007,30,31
25-29 år,Svendborg,København,2008,27,19
25-29 år,Svendborg,København,2009,28,20
25-29 år,Svendborg,København,2010,30,24
25-29 år,Svendborg,København,2011,27,18
25-29 år,Svendborg,København,2012,31,24
25-29 år,Svendborg,København,2013,19,29
25-29 år,Svendborg,København,2014,22,26
25-29 år,Svendborg,København,2015,37,39
25-29 år,Svendborg,København,2016,33,37
25-29 år,Svendborg,København,2017,50,38
25-29 år,Ærø,København,2006,3,2
25-29 år,Ærø,København,2007,0,1
25-29 år,Ærø,København,2008,2,3
25-29 år,Ærø,København,2009,5,2
25-29 år,Ærø,København,2010,5,1
25-29 år,Ærø,København,2011,1,2
25-29 år,Ærø,København,2012,6,4
25-29 år,Ærø,København,2013,2,3
25-29 år,Ærø,København,2014,5,6
25-29 år,Ærø,København,2015,3,4
25-29 år,Ærø,København,2016,5,1
25-29 år,Ærø,København,2017,6,4
25-29 år,Billund,København,2006,1,3
25-29 år,Billund,København,2007,3,5
25-29 år,Billund,København,2008,4,4
25-29 år,Billund,København,2009,3,4
25-29 år,Billund,København,2010,3,1
25-29 år,Billund,København,2011,2,3
25-29 år,Billund,København,2012,4,3
25-29 år,Billund,København,2013,6,1
25-29 år,Billund,København,2014,7,0
25-29 år,Billund,København,2015,6,4
25-29 år,Billund,København,2016,2,5
25-29 år,Billund,København,2017,3,2
25-29 år,Esbjerg,København,2006,30,27
25-29 år,Esbjerg,København,2007,23,28
25-29 år,Esbjerg,København,2008,25,32
25-29 år,Esbjerg,København,2009,26,29
25-29 år,Esbjerg,København,2010,18,23
25-29 år,Esbjerg,København,2011,30,38
25-29 år,Esbjerg,København,2012,20,32
25-29 år,Esbjerg,København,2013,35,37
25-29 år,Esbjerg,København,2014,27,35
25-29 år,Esbjerg,København,2015,29,36
25-29 år,Esbjerg,København,2016,36,39
25-29 år,Esbjerg,København,2017,30,49
25-29 år,Fanø,København,2006,1,1
25-29 år,Fanø,København,2007,0,0
25-29 år,Fanø,København,2008,0,0
25-29 år,Fanø,København,2009,1,0
25-29 år,Fanø,København,2010,1,0
25-29 år,Fanø,København,2011,1,4
25-29 år,Fanø,København,2012,1,2
25-29 år,Fanø,København,2013,1,0
25-29 år,Fanø,København,2014,0,0
25-29 år,Fanø,København,2015,3,1
25-29 år,Fanø,København,2016,0,0
25-29 år,Fanø,København,2017,2,2
25-29 år,Fredericia,København,2006,16,9
25-29 år,Fredericia,København,2007,11,10
25-29 år,Fredericia,København,2008,9,11
25-29 år,Fredericia,København,2009,8,7
25-29 år,Fredericia,København,2010,11,14
25-29 år,Fredericia,København,2011,11,9
25-29 år,Fredericia,København,2012,9,5
25-29 år,Fredericia,København,2013,9,11
25-29 år,Fredericia,København,2014,15,17
25-29 år,Fredericia,København,2015,11,12
25-29 år,Fredericia,København,2016,5,14
25-29 år,Fredericia,København,2017,11,7
25-29 år,Haderslev,København,2006,12,19
25-29 år,Haderslev,København,2007,14,15
25-29 år,Haderslev,København,2008,5,5
25-29 år,Haderslev,København,2009,7,12
25-29 år,Haderslev,København,2010,8,8
25-29 år,Haderslev,København,2011,11,10
25-29 år,Haderslev,København,2012,14,9
25-29 år,Haderslev,København,2013,11,17
25-29 år,Haderslev,København,2014,14,13
25-29 år,Haderslev,København,2015,18,12
25-29 år,Haderslev,København,2016,17,13
25-29 år,Haderslev,København,2017,20,18
25-29 år,Kolding,København,2006,27,36
25-29 år,Kolding,København,2007,34,40
25-29 år,Kolding,København,2008,21,38
25-29 år,Kolding,København,2009,20,28
25-29 år,Kolding,København,2010,19,17
25-29 år,Kolding,København,2011,24,26
25-29 år,Kolding,København,2012,30,25
25-29 år,Kolding,København,2013,23,32
25-29 år,Kolding,København,2014,25,40
25-29 år,Kolding,København,2015,28,27
25-29 år,Kolding,København,2016,25,33
25-29 år,Kolding,København,2017,25,40
25-29 år,Sønderborg,København,2006,21,13
25-29 år,Sønderborg,København,2007,13,17
25-29 år,Sønderborg,København,2008,11,18
25-29 år,Sønderborg,København,2009,10,15
25-29 år,Sønderborg,København,2010,13,9
25-29 år,Sønderborg,København,2011,22,18
25-29 år,Sønderborg,København,2012,17,13
25-29 år,Sønderborg,København,2013,14,19
25-29 år,Sønderborg,København,2014,9,9
25-29 år,Sønderborg,København,2015,27,20
25-29 år,Sønderborg,København,2016,22,21
25-29 år,Sønderborg,København,2017,24,24
25-29 år,Tønder,København,2006,5,4
25-29 år,Tønder,København,2007,6,6
25-29 år,Tønder,København,2008,10,8
25-29 år,Tønder,København,2009,2,6
25-29 år,Tønder,København,2010,6,9
25-29 år,Tønder,København,2011,8,9
25-29 år,Tønder,København,2012,7,4
25-29 år,Tønder,København,2013,4,5
25-29 år,Tønder,København,2014,8,7
25-29 år,Tønder,København,2015,5,7
25-29 år,Tønder,København,2016,7,9
25-29 år,Tønder,København,2017,4,7
25-29 år,Varde,København,2006,9,14
25-29 år,Varde,København,2007,10,7
25-29 år,Varde,København,2008,8,13
25-29 år,Varde,København,2009,14,13
25-29 år,Varde,København,2010,4,8
25-29 år,Varde,København,2011,10,10
25-29 år,Varde,København,2012,11,5
25-29 år,Varde,København,2013,15,13
25-29 år,Varde,København,2014,16,9
25-29 år,Varde,København,2015,13,14
25-29 år,Varde,København,2016,8,10
25-29 år,Varde,København,2017,12,4
25-29 år,Vejen,København,2006,10,4
25-29 år,Vejen,København,2007,3,6
25-29 år,Vejen,København,2008,1,9
25-29 år,Vejen,København,2009,6,2
25-29 år,Vejen,København,2010,6,5
25-29 år,Vejen,København,2011,4,3
25-29 år,Vejen,København,2012,1,5
25-29 år,Vejen,København,2013,5,6
25-29 år,Vejen,København,2014,8,8
25-29 år,Vejen,København,2015,5,3
25-29 år,Vejen,København,2016,7,4
25-29 år,Vejen,København,2017,3,8
25-29 år,Vejle,København,2006,26,29
25-29 år,Vejle,København,2007,28,28
25-29 år,Vejle,København,2008,23,32
25-29 år,Vejle,København,2009,25,25
25-29 år,Vejle,København,2010,20,19
25-29 år,Vejle,København,2011,16,18
25-29 år,Vejle,København,2012,25,31
25-29 år,Vejle,København,2013,31,35
25-29 år,Vejle,København,2014,28,32
25-29 år,Vejle,København,2015,31,33
25-29 år,Vejle,København,2016,35,42
25-29 år,Vejle,København,2017,30,27
25-29 år,Aabenraa,København,2006,4,11
25-29 år,Aabenraa,København,2007,13,8
25-29 år,Aabenraa,København,2008,14,5
25-29 år,Aabenraa,København,2009,7,5
25-29 år,Aabenraa,København,2010,11,5
25-29 år,Aabenraa,København,2011,9,10
25-29 år,Aabenraa,København,2012,13,9
25-29 år,Aabenraa,København,2013,12,13
25-29 år,Aabenraa,København,2014,11,14
25-29 år,Aabenraa,København,2015,6,12
25-29 år,Aabenraa,København,2016,11,12
25-29 år,Aabenraa,København,2017,13,18
25-29 år,Favrskov,København,2006,4,12
25-29 år,Favrskov,København,2007,4,5
25-29 år,Favrskov,København,2008,5,6
25-29 år,Favrskov,København,2009,5,4
25-29 år,Favrskov,København,2010,4,1
25-29 år,Favrskov,København,2011,10,5
25-29 år,Favrskov,København,2012,6,1
25-29 år,Favrskov,København,2013,6,8
25-29 år,Favrskov,København,2014,4,9
25-29 år,Favrskov,København,2015,8,6
25-29 år,Favrskov,København,2016,3,5
25-29 år,Favrskov,København,2017,7,9
25-29 år,Hedensted,København,2006,4,10
25-29 år,Hedensted,København,2007,6,6
25-29 år,Hedensted,København,2008,6,7
25-29 år,Hedensted,København,2009,4,5
25-29 år,Hedensted,København,2010,5,3
25-29 år,Hedensted,København,2011,3,5
25-29 år,Hedensted,København,2012,4,9
25-29 år,Hedensted,København,2013,3,6
25-29 år,Hedensted,København,2014,7,11
25-29 år,Hedensted,København,2015,7,4
25-29 år,Hedensted,København,2016,5,13
25-29 år,Hedensted,København,2017,11,5
25-29 år,Horsens,København,2006,18,24
25-29 år,Horsens,København,2007,7,12
25-29 år,Horsens,København,2008,9,18
25-29 år,Horsens,København,2009,11,12
25-29 år,Horsens,København,2010,15,13
25-29 år,Horsens,København,2011,12,13
25-29 år,Horsens,København,2012,9,20
25-29 år,Horsens,København,2013,16,17
25-29 år,Horsens,København,2014,11,9
25-29 år,Horsens,København,2015,26,19
25-29 år,Horsens,København,2016,13,19
25-29 år,Horsens,København,2017,17,13
25-29 år,Norddjurs,København,2006,3,3
25-29 år,Norddjurs,København,2007,6,7
25-29 år,Norddjurs,København,2008,2,5
25-29 år,Norddjurs,København,2009,2,5
25-29 år,Norddjurs,København,2010,3,3
25-29 år,Norddjurs,København,2011,4,7
25-29 år,Norddjurs,København,2012,5,2
25-29 år,Norddjurs,København,2013,5,7
25-29 år,Norddjurs,København,2014,6,4
25-29 år,Norddjurs,København,2015,4,4
25-29 år,Norddjurs,København,2016,6,4
25-29 år,Norddjurs,København,2017,8,5
25-29 år,Odder,København,2006,0,3
25-29 år,Odder,København,2007,2,3
25-29 år,Odder,København,2008,0,1
25-29 år,Odder,København,2009,2,1
25-29 år,Odder,København,2010,1,2
25-29 år,Odder,København,2011,2,2
25-29 år,Odder,København,2012,3,3
25-29 år,Odder,København,2013,1,3
25-29 år,Odder,København,2014,1,3
25-29 år,Odder,København,2015,4,4
25-29 år,Odder,København,2016,1,4
25-29 år,Odder,København,2017,2,6
25-29 år,Randers,København,2006,15,15
25-29 år,Randers,København,2007,12,13
25-29 år,Randers,København,2008,7,10
25-29 år,Randers,København,2009,13,15
25-29 år,Randers,København,2010,8,7
25-29 år,Randers,København,2011,4,9
25-29 år,Randers,København,2012,9,10
25-29 år,Randers,København,2013,9,16
25-29 år,Randers,København,2014,13,18
25-29 år,Randers,København,2015,12,13
25-29 år,Randers,København,2016,7,17
25-29 år,Randers,København,2017,16,14
25-29 år,Samsø,København,2006,2,1
25-29 år,Samsø,København,2007,0,0
25-29 år,Samsø,København,2008,0,2
25-29 år,Samsø,København,2009,1,1
25-29 år,Samsø,København,2010,0,1
25-29 år,Samsø,København,2011,2,3
25-29 år,Samsø,København,2012,0,0
25-29 år,Samsø,København,2013,0,1
25-29 år,Samsø,København,2014,1,1
25-29 år,Samsø,København,2015,0,0
25-29 år,Samsø,København,2016,1,0
25-29 år,Samsø,København,2017,2,4
25-29 år,Silkeborg,København,2006,27,27
25-29 år,Silkeborg,København,2007,20,20
25-29 år,Silkeborg,København,2008,19,19
25-29 år,Silkeborg,København,2009,19,21
25-29 år,Silkeborg,København,2010,8,18
25-29 år,Silkeborg,København,2011,17,19
25-29 år,Silkeborg,København,2012,15,12
25-29 år,Silkeborg,København,2013,22,20
25-29 år,Silkeborg,København,2014,16,23
25-29 år,Silkeborg,København,2015,33,22
25-29 år,Silkeborg,København,2016,23,26
25-29 år,Silkeborg,København,2017,22,26
25-29 år,Skanderborg,København,2006,3,4
25-29 år,Skanderborg,København,2007,8,18
25-29 år,Skanderborg,København,2008,4,12
25-29 år,Skanderborg,København,2009,9,8
25-29 år,Skanderborg,København,2010,5,10
25-29 år,Skanderborg,København,2011,9,8
25-29 år,Skanderborg,København,2012,9,12
25-29 år,Skanderborg,København,2013,10,14
25-29 år,Skanderborg,København,2014,8,13
25-29 år,Skanderborg,København,2015,13,14
25-29 år,Skanderborg,København,2016,12,14
25-29 år,Skanderborg,København,2017,16,13
25-29 år,Syddjurs,København,2006,9,9
25-29 år,Syddjurs,København,2007,3,5
25-29 år,Syddjurs,København,2008,2,10
25-29 år,Syddjurs,København,2009,4,6
25-29 år,Syddjurs,København,2010,2,4
25-29 år,Syddjurs,København,2011,7,5
25-29 år,Syddjurs,København,2012,5,5
25-29 år,Syddjurs,København,2013,7,11
25-29 år,Syddjurs,København,2014,10,6
25-29 år,Syddjurs,København,2015,7,8
25-29 år,Syddjurs,København,2016,12,7
25-29 år,Syddjurs,København,2017,11,19
25-29 år,Aarhus,København,2006,184,176
25-29 år,Aarhus,København,2007,173,184
25-29 år,Aarhus,København,2008,162,196
25-29 år,Aarhus,København,2009,151,186
25-29 år,Aarhus,København,2010,159,206
25-29 år,Aarhus,København,2011,150,182
25-29 år,Aarhus,København,2012,175,187
25-29 år,Aarhus,København,2013,187,190
25-29 år,Aarhus,København,2014,186,203
25-29 år,Aarhus,København,2015,184,226
25-29 år,Aarhus,København,2016,216,258
25-29 år,Aarhus,København,2017,215,236
25-29 år,Herning,København,2006,22,13
25-29 år,Herning,København,2007,21,25
25-29 år,Herning,København,2008,16,12
25-29 år,Herning,København,2009,13,18
25-29 år,Herning,København,2010,12,21
25-29 år,Herning,København,2011,15,11
25-29 år,Herning,København,2012,10,14
25-29 år,Herning,København,2013,14,20
25-29 år,Herning,København,2014,17,17
25-29 år,Herning,København,2015,23,19
25-29 år,Herning,København,2016,16,15
25-29 år,Herning,København,2017,19,18
25-29 år,Holstebro,København,2006,14,13
25-29 år,Holstebro,København,2007,12,14
25-29 år,Holstebro,København,2008,16,12
25-29 år,Holstebro,København,2009,12,9
25-29 år,Holstebro,København,2010,11,14
25-29 år,Holstebro,København,2011,13,7
25-29 år,Holstebro,København,2012,19,17
25-29 år,Holstebro,København,2013,12,9
25-29 år,Holstebro,København,2014,14,20
25-29 år,Holstebro,København,2015,11,14
25-29 år,Holstebro,København,2016,20,14
25-29 år,Holstebro,København,2017,16,12
25-29 år,Ikast-Brande,København,2006,4,4
25-29 år,Ikast-Brande,København,2007,4,9
25-29 år,Ikast-Brande,København,2008,8,4
25-29 år,Ikast-Brande,København,2009,5,0
25-29 år,Ikast-Brande,København,2010,2,5
25-29 år,Ikast-Brande,København,2011,4,3
25-29 år,Ikast-Brande,København,2012,6,4
25-29 år,Ikast-Brande,København,2013,8,7
25-29 år,Ikast-Brande,København,2014,5,7
25-29 år,Ikast-Brande,København,2015,7,4
25-29 år,Ikast-Brande,København,2016,7,5
25-29 år,Ikast-Brande,København,2017,4,9
25-29 år,Lemvig,København,2006,0,4
25-29 år,Lemvig,København,2007,2,4
25-29 år,Lemvig,København,2008,0,5
25-29 år,Lemvig,København,2009,3,4
25-29 år,Lemvig,København,2010,3,0
25-29 år,Lemvig,København,2011,1,5
25-29 år,Lemvig,København,2012,2,3
25-29 år,Lemvig,København,2013,4,1
25-29 år,Lemvig,København,2014,3,2
25-29 år,Lemvig,København,2015,2,1
25-29 år,Lemvig,København,2016,3,4
25-29 år,Lemvig,København,2017,6,4
25-29 år,Ringkøbing-Skjern,København,2006,8,11
25-29 år,Ringkøbing-Skjern,København,2007,7,10
25-29 år,Ringkøbing-Skjern,København,2008,7,7
25-29 år,Ringkøbing-Skjern,København,2009,5,4
25-29 år,Ringkøbing-Skjern,København,2010,12,12
25-29 år,Ringkøbing-Skjern,København,2011,9,17
25-29 år,Ringkøbing-Skjern,København,2012,10,6
25-29 år,Ringkøbing-Skjern,København,2013,4,8
25-29 år,Ringkøbing-Skjern,København,2014,4,10
25-29 år,Ringkøbing-Skjern,København,2015,4,7
25-29 år,Ringkøbing-Skjern,København,2016,7,8
25-29 år,Ringkøbing-Skjern,København,2017,14,12
25-29 år,Skive,København,2006,7,8
25-29 år,Skive,København,2007,1,6
25-29 år,Skive,København,2008,6,5
25-29 år,Skive,København,2009,4,4
25-29 år,Skive,København,2010,9,7
25-29 år,Skive,København,2011,5,7
25-29 år,Skive,København,2012,10,7
25-29 år,Skive,København,2013,11,6
25-29 år,Skive,København,2014,8,8
25-29 år,Skive,København,2015,1,5
25-29 år,Skive,København,2016,4,4
25-29 år,Skive,København,2017,5,13
25-29 år,Struer,København,2006,2,1
25-29 år,Struer,København,2007,4,3
25-29 år,Struer,København,2008,1,1
25-29 år,Struer,København,2009,5,1
25-29 år,Struer,København,2010,3,1
25-29 år,Struer,København,2011,2,1
25-29 år,Struer,København,2012,5,3
25-29 år,Struer,København,2013,2,1
25-29 år,Struer,København,2014,5,5
25-29 år,Struer,København,2015,3,5
25-29 år,Struer,København,2016,1,2
25-29 år,Struer,København,2017,1,1
25-29 år,Viborg,København,2006,18,17
25-29 år,Viborg,København,2007,25,25
25-29 år,Viborg,København,2008,15,21
25-29 år,Viborg,København,2009,18,17
25-29 år,Viborg,København,2010,17,17
25-29 år,Viborg,København,2011,18,21
25-29 år,Viborg,København,2012,26,18
25-29 år,Viborg,København,2013,25,27
25-29 år,Viborg,København,2014,17,14
25-29 år,Viborg,København,2015,13,14
25-29 år,Viborg,København,2016,27,36
25-29 år,Viborg,København,2017,16,20
25-29 år,Brønderslev,København,2006,7,5
25-29 år,Brønderslev,København,2007,3,2
25-29 år,Brønderslev,København,2008,3,1
25-29 år,Brønderslev,København,2009,1,4
25-29 år,Brønderslev,København,2010,4,4
25-29 år,Brønderslev,København,2011,2,1
25-29 år,Brønderslev,København,2012,2,3
25-29 år,Brønderslev,København,2013,5,3
25-29 år,Brønderslev,København,2014,3,2
25-29 år,Brønderslev,København,2015,5,5
25-29 år,Brønderslev,København,2016,3,5
